[PowderLattice 1]
2.0*thetadeg
  89.42703 1.0     1    -1    14
  89.14053 1.0     1     0   -14
  81.37307 1.0     1     0   -13
  74.03799 1.0     1     0   -12
  67.04550 1.0     1     0   -11
  60.33025 1.0     1     0   -10
  53.84299 1.0     1     0    -9
  47.54585 1.0     1     0    -8
  41.40962 1.0     1     0    -7
  35.41264 1.0     1     0    -6
  29.54136 1.0     1     0    -5
  23.79427 1.0     1     0    -4
  18.19487 1.0     1     0    -3
  12.83857 1.0     1     0    -2
   8.10961 1.0     1     0    -1
   5.73197 1.0     1     0     0
   8.10961 1.0     1     0     1
  12.83857 1.0     1     0     2
  18.19487 1.0     1     0     3
  23.79427 1.0     1     0     4
  29.54136 1.0     1     0     5
  35.41264 1.0     1     0     6
  41.40962 1.0     1     0     7
  47.54585 1.0     1     0     8
  53.84299 1.0     1     0     9
  60.33025 1.0     1     0    10
  67.04550 1.0     1     0    11
  74.03799 1.0     1     0    12
  81.37307 1.0     1     0    13
  89.14053 1.0     1     0    14
  89.42703 1.0     1     1   -14
  81.66272 1.0     1     1   -13
  74.33573 1.0     1     1   -12
  67.35626 1.0     1     1   -11
  60.65942 1.0     1     1   -10
  54.19701 1.0     1     1    -9
  47.93294 1.0     1     1    -8
  41.84090 1.0     1     1    -7
  35.90407 1.0     1     1    -6
  30.11729 1.0     1     1    -5
  24.49465 1.0     1     1    -4
  19.09105 1.0     1     1    -3
  14.06987 1.0     1     1    -2
   9.93637 1.0     1     1    -1
   8.10961 1.0     1     1     0
   9.93637 1.0     1     1     1
  14.06987 1.0     1     1     2
  19.09105 1.0     1     1     3
  24.49465 1.0     1     1     4
  30.11729 1.0     1     1     5
  35.90407 1.0     1     1     6
  41.84090 1.0     1     1     7
  47.93294 1.0     1     1     8
  54.19701 1.0     1     1     9
  60.65942 1.0     1     1    10
  67.35626 1.0     1     1    11
  74.33573 1.0     1     1    12
  81.66272 1.0     1     1    13
  89.42703 1.0     1     1    14
  90.28648 1.0     1     2   -14
  82.53041 1.0     1     2   -13
  75.22641 1.0     1     2   -12
  68.28438 1.0     1     2   -11
  61.64065 1.0     1     2   -10
  55.24977 1.0     1     2    -9
  49.08035 1.0     1     2    -8
  43.11361 1.0     1     2    -7
  37.34474 1.0     1     2    -6
  31.78833 1.0     1     2    -5
  26.49157 1.0     1     2    -4
  21.56519 1.0     1     2    -3
  17.25385 1.0     1     2    -2
  14.06987 1.0     1     2    -1
  12.83857 1.0     1     2     0
  14.06987 1.0     1     2     1
  17.25385 1.0     1     2     2
  21.56519 1.0     1     2     3
  26.49157 1.0     1     2     4
  31.78833 1.0     1     2     5
  37.34474 1.0     1     2     6
  43.11361 1.0     1     2     7
  49.08035 1.0     1     2     8
  55.24977 1.0     1     2     9
  61.64065 1.0     1     2    10
  68.28438 1.0     1     2    11
  75.22641 1.0     1     2    12
  82.53041 1.0     1     2    13
  90.28648 1.0     1     2    14
  83.97283 1.0     1     3   -13
  76.70293 1.0     1     3   -12
  69.81820 1.0     1     3   -11
  63.25632 1.0     1     3   -10
  56.97534 1.0     1     3    -9
  50.94988 1.0     1     3    -8
  45.17046 1.0     1     3    -7
  39.64611 1.0     1     3    -6
  34.41151 1.0     1     3    -5
  29.54136 1.0     1     3    -4
  25.17672 1.0     1     3    -3
  21.56519 1.0     1     3    -2
  19.09105 1.0     1     3    -1
  18.19487 1.0     1     3     0
  19.09105 1.0     1     3     1
  21.56519 1.0     1     3     2
  25.17672 1.0     1     3     3
  29.54136 1.0     1     3     4
  34.41151 1.0     1     3     5
  39.64611 1.0     1     3     6
  45.17046 1.0     1     3     7
  50.94988 1.0     1     3     8
  56.97534 1.0     1     3     9
  63.25632 1.0     1     3    10
  69.81820 1.0     1     3    11
  76.70293 1.0     1     3    12
  83.97283 1.0     1     3    13
  85.98601 1.0     1     4   -13
  78.75528 1.0     1     4   -12
  71.94077 1.0     1     4   -11
  65.48068 1.0     1     4   -10
  59.33617 1.0     1     4    -9
  53.48737 1.0     1     4    -8
  47.93294 1.0     1     4    -7
  42.69278 1.0     1     4    -6
  37.81449 1.0     1     4    -5
  33.38416 1.0     1     4    -4
  29.54136 1.0     1     4    -3
  26.49157 1.0     1     4    -2
  24.49465 1.0     1     4    -1
  23.79427 1.0     1     4     0
  24.49465 1.0     1     4     1
  26.49157 1.0     1     4     2
  29.54136 1.0     1     4     3
  33.38416 1.0     1     4     4
  37.81449 1.0     1     4     5
  42.69278 1.0     1     4     6
  47.93294 1.0     1     4     7
  53.48737 1.0     1     4     8
  59.33617 1.0     1     4     9
  65.48068 1.0     1     4    10
  71.94077 1.0     1     4    11
  78.75528 1.0     1     4    12
  85.98601 1.0     1     4    13
  88.56746 1.0     1     5   -13
  81.37307 1.0     1     5   -12
  74.63305 1.0     1     5   -11
  68.28438 1.0     1     5   -10
  62.28978 1.0     1     5    -9
  56.63299 1.0     1     5    -8
  51.31781 1.0     1     5    -7
  46.36989 1.0     1     5    -6
  41.84090 1.0     1     5    -5
  37.81449 1.0     1     5    -4
  34.41151 1.0     1     5    -3
  31.78833 1.0     1     5    -2
  30.11729 1.0     1     5    -1
  29.54136 1.0     1     5     0
  30.11729 1.0     1     5     1
  31.78833 1.0     1     5     2
  34.41151 1.0     1     5     3
  37.81449 1.0     1     5     4
  41.84090 1.0     1     5     5
  46.36989 1.0     1     5     6
  51.31781 1.0     1     5     7
  56.63299 1.0     1     5     8
  62.28978 1.0     1     5     9
  68.28438 1.0     1     5    10
  74.63305 1.0     1     5    11
  81.37307 1.0     1     5    12
  88.56746 1.0     1     5    13
  84.54868 1.0     1     6   -12
  77.87765 1.0     1     6   -11
  71.63919 1.0     1     6   -10
  65.79517 1.0     1     6    -9
  60.33025 1.0     1     6    -8
  55.24977 1.0     1     6    -7
  50.58002 1.0     1     6    -6
  46.36989 1.0     1     6    -5
  42.69278 1.0     1     6    -4
  39.64611 1.0     1     6    -3
  37.34474 1.0     1     6    -2
  35.90407 1.0     1     6    -1
  35.41264 1.0     1     6     0
  35.90407 1.0     1     6     1
  37.34474 1.0     1     6     2
  39.64611 1.0     1     6     3
  42.69278 1.0     1     6     4
  46.36989 1.0     1     6     5
  50.58002 1.0     1     6     6
  55.24977 1.0     1     6     7
  60.33025 1.0     1     6     8
  65.79517 1.0     1     6     9
  71.63919 1.0     1     6    10
  77.87765 1.0     1     6    11
  84.54868 1.0     1     6    12
  88.28087 1.0     1     7   -12
  81.66272 1.0     1     7   -11
  75.52249 1.0     1     7   -10
  69.81820 1.0     1     7    -9
  64.53244 1.0     1     7    -8
  59.66865 1.0     1     7    -7
  55.24977 1.0     1     7    -6
  51.31781 1.0     1     7    -5
  47.93294 1.0     1     7    -4
  45.17046 1.0     1     7    -3
  43.11361 1.0     1     7    -2
  41.84090 1.0     1     7    -1
  41.40962 1.0     1     7     0
  41.84090 1.0     1     7     1
  43.11361 1.0     1     7     2
  45.17046 1.0     1     7     3
  47.93294 1.0     1     7     4
  51.31781 1.0     1     7     5
  55.24977 1.0     1     7     6
  59.66865 1.0     1     7     7
  64.53244 1.0     1     7     8
  69.81820 1.0     1     7     9
  75.52249 1.0     1     7    10
  81.66272 1.0     1     7    11
  88.28087 1.0     1     7    12
  85.98601 1.0     1     8   -11
  79.92134 1.0     1     8   -10
  74.33573 1.0     1     8    -9
  69.20656 1.0     1     8    -8
  64.53244 1.0     1     8    -7
  60.33025 1.0     1     8    -6
  56.63299 1.0     1     8    -5
  53.48737 1.0     1     8    -4
  50.94988 1.0     1     8    -3
  49.08035 1.0     1     8    -2
  47.93294 1.0     1     8    -1
  47.54585 1.0     1     8     0
  47.93294 1.0     1     8     1
  49.08035 1.0     1     8     2
  50.94988 1.0     1     8     3
  53.48737 1.0     1     8     4
  56.63299 1.0     1     8     5
  60.33025 1.0     1     8     6
  64.53244 1.0     1     8     7
  69.20656 1.0     1     8     8
  74.33573 1.0     1     8     9
  79.92134 1.0     1     8    10
  85.98601 1.0     1     8    11
  84.83639 1.0     1     9   -10
  79.33887 1.0     1     9    -9
  74.33573 1.0     1     9    -8
  69.81820 1.0     1     9    -7
  65.79517 1.0     1     9    -6
  62.28978 1.0     1     9    -5
  59.33617 1.0     1     9    -4
  56.97534 1.0     1     9    -3
  55.24977 1.0     1     9    -2
  54.19701 1.0     1     9    -1
  53.84299 1.0     1     9     0
  54.19701 1.0     1     9     1
  55.24977 1.0     1     9     2
  56.97534 1.0     1     9     3
  59.33617 1.0     1     9     4
  62.28978 1.0     1     9     5
  65.79517 1.0     1     9     6
  69.81820 1.0     1     9     7
  74.33573 1.0     1     9     8
  79.33887 1.0     1     9     9
  84.83639 1.0     1     9    10
  90.28648 1.0     1    10   -10
  84.83639 1.0     1    10    -9
  79.92134 1.0     1    10    -8
  75.52249 1.0     1    10    -7
  71.63919 1.0     1    10    -6
  68.28438 1.0     1    10    -5
  65.48068 1.0     1    10    -4
  63.25632 1.0     1    10    -3
  61.64065 1.0     1    10    -2
  60.65942 1.0     1    10    -1
  60.33025 1.0     1    10     0
  60.65942 1.0     1    10     1
  61.64065 1.0     1    10     2
  63.25632 1.0     1    10     3
  65.48068 1.0     1    10     4
  68.28438 1.0     1    10     5
  71.63919 1.0     1    10     6
  75.52249 1.0     1    10     7
  79.92134 1.0     1    10     8
  84.83639 1.0     1    10     9
  90.28648 1.0     1    10    10
  85.98601 1.0     1    11    -8
  81.66272 1.0     1    11    -7
  77.87765 1.0     1    11    -6
  74.63305 1.0     1    11    -5
  71.94077 1.0     1    11    -4
  69.81820 1.0     1    11    -3
  68.28438 1.0     1    11    -2
  67.35626 1.0     1    11    -1
  67.04550 1.0     1    11     0
  67.35626 1.0     1    11     1
  68.28438 1.0     1    11     2
  69.81820 1.0     1    11     3
  71.94077 1.0     1    11     4
  74.63305 1.0     1    11     5
  77.87765 1.0     1    11     6
  81.66272 1.0     1    11     7
  85.98601 1.0     1    11     8
  88.28087 1.0     1    12    -7
  84.54868 1.0     1    12    -6
  81.37307 1.0     1    12    -5
  78.75528 1.0     1    12    -4
  76.70293 1.0     1    12    -3
  75.22641 1.0     1    12    -2
  74.33573 1.0     1    12    -1
  74.03799 1.0     1    12     0
  74.33573 1.0     1    12     1
  75.22641 1.0     1    12     2
  76.70293 1.0     1    12     3
  78.75528 1.0     1    12     4
  81.37307 1.0     1    12     5
  84.54868 1.0     1    12     6
  88.28087 1.0     1    12     7
  88.56746 1.0     1    13    -5
  85.98601 1.0     1    13    -4
  83.97283 1.0     1    13    -3
  82.53041 1.0     1    13    -2
  81.66272 1.0     1    13    -1
  81.37307 1.0     1    13     0
  81.66272 1.0     1    13     1
  82.53041 1.0     1    13     2
  83.97283 1.0     1    13     3
  85.98601 1.0     1    13     4
  88.56746 1.0     1    13     5
  90.28648 1.0     1    14    -2
  89.42703 1.0     1    14    -1
  89.14053 1.0     1    14     0
  89.42703 1.0     1    14     1
  90.28648 1.0     1    14     2
  90.28648 1.0     2   -14    -1
  90.00000 1.0     2   -14     0
  90.28648 1.0     2   -14     1
  89.42703 1.0     2   -13    -5
  86.84714 1.0     2   -13    -4
  84.83639 1.0     2   -13    -3
  83.39637 1.0     2   -13    -2
  82.53041 1.0     2   -13    -1
  82.24138 1.0     2   -13     0
  82.53041 1.0     2   -13     1
  83.39637 1.0     2   -13     2
  84.83639 1.0     2   -13     3
  86.84714 1.0     2   -13     4
  89.42703 1.0     2   -13     5
  89.14053 1.0     2   -12    -7
  85.41143 1.0     2   -12    -6
  82.24138 1.0     2   -12    -5
  79.63024 1.0     2   -12    -4
  77.58447 1.0     2   -12    -3
  76.11346 1.0     2   -12    -2
  75.22641 1.0     2   -12    -1
  74.92994 1.0     2   -12     0
  75.22641 1.0     2   -12     1
  76.11346 1.0     2   -12     2
  77.58447 1.0     2   -12     3
  79.63024 1.0     2   -12     4
  82.24138 1.0     2   -12     5
  85.41143 1.0     2   -12     6
  89.14053 1.0     2   -12     7
  86.84714 1.0     2   -11    -8
  82.53041 1.0     2   -11    -7
  78.75528 1.0     2   -11    -6
  75.52249 1.0     2   -11    -5
  72.84246 1.0     2   -11    -4
  70.73122 1.0     2   -11    -3
  69.20656 1.0     2   -11    -2
  68.28438 1.0     2   -11    -1
  67.97569 1.0     2   -11     0
  68.28438 1.0     2   -11     1
  69.20656 1.0     2   -11     2
  70.73122 1.0     2   -11     3
  72.84246 1.0     2   -11     4
  75.52249 1.0     2   -11     5
  78.75528 1.0     2   -11     6
  82.53041 1.0     2   -11     7
  86.84714 1.0     2   -11     8
  85.69878 1.0     2   -10    -9
  80.79310 1.0     2   -10    -8
  76.40838 1.0     2   -10    -7
  72.54240 1.0     2   -10    -6
  69.20656 1.0     2   -10    -5
  66.42182 1.0     2   -10    -4
  64.21471 1.0     2   -10    -3
  62.61289 1.0     2   -10    -2
  61.64065 1.0     2   -10    -1
  61.31460 1.0     2   -10     0
  61.64065 1.0     2   -10     1
  62.61289 1.0     2   -10     2
  64.21471 1.0     2   -10     3
  66.42182 1.0     2   -10     4
  69.20656 1.0     2   -10     5
  72.54240 1.0     2   -10     6
  76.40838 1.0     2   -10     7
  80.79310 1.0     2   -10     8
  85.69878 1.0     2   -10     9
  85.69878 1.0     2    -9   -10
  80.21218 1.0     2    -9    -9
  75.22641 1.0     2    -9    -8
  70.73122 1.0     2    -9    -7
  66.73403 1.0     2    -9    -6
  63.25632 1.0     2    -9    -5
  60.33025 1.0     2    -9    -4
  57.99455 1.0     2    -9    -3
  56.28929 1.0     2    -9    -2
  55.24977 1.0     2    -9    -1
  54.90037 1.0     2    -9     0
  55.24977 1.0     2    -9     1
  56.28929 1.0     2    -9     2
  57.99455 1.0     2    -9     3
  60.33025 1.0     2    -9     4
  63.25632 1.0     2    -9     5
  66.73403 1.0     2    -9     6
  70.73122 1.0     2    -9     7
  75.22641 1.0     2    -9     8
  80.21218 1.0     2    -9     9
  85.69878 1.0     2    -9    10
  86.84714 1.0     2    -8   -11
  80.79310 1.0     2    -8   -10
  75.22641 1.0     2    -8    -9
  70.12313 1.0     2    -8    -8
  65.48068 1.0     2    -8    -7
  61.31460 1.0     2    -8    -6
  57.65609 1.0     2    -8    -5
  54.54946 1.0     2    -8    -4
  52.04808 1.0     2    -8    -3
  50.20818 1.0     2    -8    -2
  49.08035 1.0     2    -8    -1
  48.70013 1.0     2    -8     0
  49.08035 1.0     2    -8     1
  50.20818 1.0     2    -8     2
  52.04808 1.0     2    -8     3
  54.54946 1.0     2    -8     4
  57.65609 1.0     2    -8     5
  61.31460 1.0     2    -8     6
  65.48068 1.0     2    -8     7
  70.12313 1.0     2    -8     8
  75.22641 1.0     2    -8     9
  80.79310 1.0     2    -8    10
  86.84714 1.0     2    -8    11
  89.14053 1.0     2    -7   -12
  82.53041 1.0     2    -7   -11
  76.40838 1.0     2    -7   -10
  70.73122 1.0     2    -7    -9
  65.48068 1.0     2    -7    -8
  60.65942 1.0     2    -7    -7
  56.28929 1.0     2    -7    -6
  52.41050 1.0     2    -7    -5
  49.08035 1.0     2    -7    -4
  46.36989 1.0     2    -7    -3
  44.35680 1.0     2    -7    -2
  43.11361 1.0     2    -7    -1
  42.69278 1.0     2    -7     0
  43.11361 1.0     2    -7     1
  44.35680 1.0     2    -7     2
  46.36989 1.0     2    -7     3
  49.08035 1.0     2    -7     4
  52.41050 1.0     2    -7     5
  56.28929 1.0     2    -7     6
  60.65942 1.0     2    -7     7
  65.48068 1.0     2    -7     8
  70.73122 1.0     2    -7     9
  76.40838 1.0     2    -7    10
  82.53041 1.0     2    -7    11
  89.14053 1.0     2    -7    12
  85.41143 1.0     2    -6   -12
  78.75528 1.0     2    -6   -11
  72.54240 1.0     2    -6   -10
  66.73403 1.0     2    -6    -9
  61.31460 1.0     2    -6    -8
  56.28929 1.0     2    -6    -7
  51.68387 1.0     2    -6    -6
  47.54585 1.0     2    -6    -5
  43.94552 1.0     2    -6    -4
  40.97463 1.0     2    -6    -3
  38.73942 1.0     2    -6    -2
  37.34474 1.0     2    -6    -1
  36.86990 1.0     2    -6     0
  37.34474 1.0     2    -6     1
  38.73942 1.0     2    -6     2
  40.97463 1.0     2    -6     3
  43.94552 1.0     2    -6     4
  47.54585 1.0     2    -6     5
  51.68387 1.0     2    -6     6
  56.28929 1.0     2    -6     7
  61.31460 1.0     2    -6     8
  66.73403 1.0     2    -6     9
  72.54240 1.0     2    -6    10
  78.75528 1.0     2    -6    11
  85.41143 1.0     2    -6    12
  89.42703 1.0     2    -5   -13
  82.24138 1.0     2    -5   -12
  75.52249 1.0     2    -5   -11
  69.20656 1.0     2    -5   -10
  63.25632 1.0     2    -5    -9
  57.65609 1.0     2    -5    -8
  52.41050 1.0     2    -5    -7
  47.54585 1.0     2    -5    -6
  43.11361 1.0     2    -5    -5
  39.19497 1.0     2    -5    -4
  35.90407 1.0     2    -5    -3
  33.38416 1.0     2    -5    -2
  31.78833 1.0     2    -5    -1
  31.24027 1.0     2    -5     0
  31.78833 1.0     2    -5     1
  33.38416 1.0     2    -5     2
  35.90407 1.0     2    -5     3
  39.19497 1.0     2    -5     4
  43.11361 1.0     2    -5     5
  47.54585 1.0     2    -5     6
  52.41050 1.0     2    -5     7
  57.65609 1.0     2    -5     8
  63.25632 1.0     2    -5     9
  69.20656 1.0     2    -5    10
  75.52249 1.0     2    -5    11
  82.24138 1.0     2    -5    12
  89.42703 1.0     2    -5    13
  86.84714 1.0     2    -4   -13
  79.63024 1.0     2    -4   -12
  72.84246 1.0     2    -4   -11
  66.42182 1.0     2    -4   -10
  60.33025 1.0     2    -4    -9
  54.54946 1.0     2    -4    -8
  49.08035 1.0     2    -4    -7
  43.94552 1.0     2    -4    -6
  39.19497 1.0     2    -4    -5
  34.91521 1.0     2    -4    -4
  31.24027 1.0     2    -4    -3
  28.35764 1.0     2    -4    -2
  26.49157 1.0     2    -4    -1
  25.84193 1.0     2    -4     0
  26.49157 1.0     2    -4     1
  28.35764 1.0     2    -4     2
  31.24027 1.0     2    -4     3
  34.91521 1.0     2    -4     4
  39.19497 1.0     2    -4     5
  43.94552 1.0     2    -4     6
  49.08035 1.0     2    -4     7
  54.54946 1.0     2    -4     8
  60.33025 1.0     2    -4     9
  66.42182 1.0     2    -4    10
  72.84246 1.0     2    -4    11
  79.63024 1.0     2    -4    12
  86.84714 1.0     2    -4    13
  84.83639 1.0     2    -3   -13
  77.58447 1.0     2    -3   -12
  70.73122 1.0     2    -3   -11
  64.21471 1.0     2    -3   -10
  57.99455 1.0     2    -3    -9
  52.04808 1.0     2    -3    -8
  46.36989 1.0     2    -3    -7
  40.97463 1.0     2    -3    -6
  35.90407 1.0     2    -3    -5
  31.24027 1.0     2    -3    -4
  27.12675 1.0     2    -3    -3
  23.79427 1.0     2    -3    -2
  21.56519 1.0     2    -3    -1
  20.77186 1.0     2    -3     0
  21.56519 1.0     2    -3     1
  23.79427 1.0     2    -3     2
  27.12675 1.0     2    -3     3
  31.24027 1.0     2    -3     4
  35.90407 1.0     2    -3     5
  40.97463 1.0     2    -3     6
  46.36989 1.0     2    -3     7
  52.04808 1.0     2    -3     8
  57.99455 1.0     2    -3     9
  64.21471 1.0     2    -3    10
  70.73122 1.0     2    -3    11
  77.58447 1.0     2    -3    12
  84.83639 1.0     2    -3    13
  83.39637 1.0     2    -2   -13
  76.11346 1.0     2    -2   -12
  69.20656 1.0     2    -2   -11
  62.61289 1.0     2    -2   -10
  56.28929 1.0     2    -2    -9
  50.20818 1.0     2    -2    -8
  44.35680 1.0     2    -2    -7
  38.73942 1.0     2    -2    -6
  33.38416 1.0     2    -2    -5
  28.35764 1.0     2    -2    -4
  23.79427 1.0     2    -2    -3
  19.94844 1.0     2    -2    -2
  17.25385 1.0     2    -2    -1
  16.26020 1.0     2    -2     0
  17.25385 1.0     2    -2     1
  19.94844 1.0     2    -2     2
  23.79427 1.0     2    -2     3
  28.35764 1.0     2    -2     4
  33.38416 1.0     2    -2     5
  38.73942 1.0     2    -2     6
  44.35680 1.0     2    -2     7
  50.20818 1.0     2    -2     8
  56.28929 1.0     2    -2     9
  62.61289 1.0     2    -2    10
  69.20656 1.0     2    -2    11
  76.11346 1.0     2    -2    12
  83.39637 1.0     2    -2    13
  90.28648 1.0     2    -1   -14
  82.53041 1.0     2    -1   -13
  75.22641 1.0     2    -1   -12
  68.28438 1.0     2    -1   -11
  61.64065 1.0     2    -1   -10
  55.24977 1.0     2    -1    -9
  49.08035 1.0     2    -1    -8
  43.11361 1.0     2    -1    -7
  37.34474 1.0     2    -1    -6
  31.78833 1.0     2    -1    -5
  26.49157 1.0     2    -1    -4
  21.56519 1.0     2    -1    -3
  17.25385 1.0     2    -1    -2
  14.06987 1.0     2    -1    -1
  12.83857 1.0     2    -1     0
  14.06987 1.0     2    -1     1
  17.25385 1.0     2    -1     2
  21.56519 1.0     2    -1     3
  26.49157 1.0     2    -1     4
  31.78833 1.0     2    -1     5
  37.34474 1.0     2    -1     6
  43.11361 1.0     2    -1     7
  49.08035 1.0     2    -1     8
  55.24977 1.0     2    -1     9
  61.64065 1.0     2    -1    10
  68.28438 1.0     2    -1    11
  75.22641 1.0     2    -1    12
  82.53041 1.0     2    -1    13
  90.28648 1.0     2    -1    14
  90.00000 1.0     2     0   -14
  82.24138 1.0     2     0   -13
  74.92994 1.0     2     0   -12
  67.97569 1.0     2     0   -11
  61.31460 1.0     2     0   -10
  54.90037 1.0     2     0    -9
  48.70013 1.0     2     0    -8
  42.69278 1.0     2     0    -7
  36.86990 1.0     2     0    -6
  31.24027 1.0     2     0    -5
  25.84193 1.0     2     0    -4
  20.77186 1.0     2     0    -3
  16.26020 1.0     2     0    -2
  12.83857 1.0     2     0    -1
  11.47834 1.0     2     0     0
  12.83857 1.0     2     0     1
  16.26020 1.0     2     0     2
  20.77186 1.0     2     0     3
  25.84193 1.0     2     0     4
  31.24027 1.0     2     0     5
  36.86990 1.0     2     0     6
  42.69278 1.0     2     0     7
  48.70013 1.0     2     0     8
  54.90037 1.0     2     0     9
  61.31460 1.0     2     0    10
  67.97569 1.0     2     0    11
  74.92994 1.0     2     0    12
  82.24138 1.0     2     0    13
  90.00000 1.0     2     0    14
  90.28648 1.0     2     1   -14
  82.53041 1.0     2     1   -13
  75.22641 1.0     2     1   -12
  68.28438 1.0     2     1   -11
  61.64065 1.0     2     1   -10
  55.24977 1.0     2     1    -9
  49.08035 1.0     2     1    -8
  43.11361 1.0     2     1    -7
  37.34474 1.0     2     1    -6
  31.78833 1.0     2     1    -5
  26.49157 1.0     2     1    -4
  21.56519 1.0     2     1    -3
  17.25385 1.0     2     1    -2
  14.06987 1.0     2     1    -1
  12.83857 1.0     2     1     0
  14.06987 1.0     2     1     1
  17.25385 1.0     2     1     2
  21.56519 1.0     2     1     3
  26.49157 1.0     2     1     4
  31.78833 1.0     2     1     5
  37.34474 1.0     2     1     6
  43.11361 1.0     2     1     7
  49.08035 1.0     2     1     8
  55.24977 1.0     2     1     9
  61.64065 1.0     2     1    10
  68.28438 1.0     2     1    11
  75.22641 1.0     2     1    12
  82.53041 1.0     2     1    13
  90.28648 1.0     2     1    14
  83.39637 1.0     2     2   -13
  76.11346 1.0     2     2   -12
  69.20656 1.0     2     2   -11
  62.61289 1.0     2     2   -10
  56.28929 1.0     2     2    -9
  50.20818 1.0     2     2    -8
  44.35680 1.0     2     2    -7
  38.73942 1.0     2     2    -6
  33.38416 1.0     2     2    -5
  28.35764 1.0     2     2    -4
  23.79427 1.0     2     2    -3
  19.94844 1.0     2     2    -2
  17.25385 1.0     2     2    -1
  16.26020 1.0     2     2     0
  17.25385 1.0     2     2     1
  19.94844 1.0     2     2     2
  23.79427 1.0     2     2     3
  28.35764 1.0     2     2     4
  33.38416 1.0     2     2     5
  38.73942 1.0     2     2     6
  44.35680 1.0     2     2     7
  50.20818 1.0     2     2     8
  56.28929 1.0     2     2     9
  62.61289 1.0     2     2    10
  69.20656 1.0     2     2    11
  76.11346 1.0     2     2    12
  83.39637 1.0     2     2    13
  84.83639 1.0     2     3   -13
  77.58447 1.0     2     3   -12
  70.73122 1.0     2     3   -11
  64.21471 1.0     2     3   -10
  57.99455 1.0     2     3    -9
  52.04808 1.0     2     3    -8
  46.36989 1.0     2     3    -7
  40.97463 1.0     2     3    -6
  35.90407 1.0     2     3    -5
  31.24027 1.0     2     3    -4
  27.12675 1.0     2     3    -3
  23.79427 1.0     2     3    -2
  21.56519 1.0     2     3    -1
  20.77186 1.0     2     3     0
  21.56519 1.0     2     3     1
  23.79427 1.0     2     3     2
  27.12675 1.0     2     3     3
  31.24027 1.0     2     3     4
  35.90407 1.0     2     3     5
  40.97463 1.0     2     3     6
  46.36989 1.0     2     3     7
  52.04808 1.0     2     3     8
  57.99455 1.0     2     3     9
  64.21471 1.0     2     3    10
  70.73122 1.0     2     3    11
  77.58447 1.0     2     3    12
  84.83639 1.0     2     3    13
  86.84714 1.0     2     4   -13
  79.63024 1.0     2     4   -12
  72.84246 1.0     2     4   -11
  66.42182 1.0     2     4   -10
  60.33025 1.0     2     4    -9
  54.54946 1.0     2     4    -8
  49.08035 1.0     2     4    -7
  43.94552 1.0     2     4    -6
  39.19497 1.0     2     4    -5
  34.91521 1.0     2     4    -4
  31.24027 1.0     2     4    -3
  28.35764 1.0     2     4    -2
  26.49157 1.0     2     4    -1
  25.84193 1.0     2     4     0
  26.49157 1.0     2     4     1
  28.35764 1.0     2     4     2
  31.24027 1.0     2     4     3
  34.91521 1.0     2     4     4
  39.19497 1.0     2     4     5
  43.94552 1.0     2     4     6
  49.08035 1.0     2     4     7
  54.54946 1.0     2     4     8
  60.33025 1.0     2     4     9
  66.42182 1.0     2     4    10
  72.84246 1.0     2     4    11
  79.63024 1.0     2     4    12
  86.84714 1.0     2     4    13
  89.42703 1.0     2     5   -13
  82.24138 1.0     2     5   -12
  75.52249 1.0     2     5   -11
  69.20656 1.0     2     5   -10
  63.25632 1.0     2     5    -9
  57.65609 1.0     2     5    -8
  52.41050 1.0     2     5    -7
  47.54585 1.0     2     5    -6
  43.11361 1.0     2     5    -5
  39.19497 1.0     2     5    -4
  35.90407 1.0     2     5    -3
  33.38416 1.0     2     5    -2
  31.78833 1.0     2     5    -1
  31.24027 1.0     2     5     0
  31.78833 1.0     2     5     1
  33.38416 1.0     2     5     2
  35.90407 1.0     2     5     3
  39.19497 1.0     2     5     4
  43.11361 1.0     2     5     5
  47.54585 1.0     2     5     6
  52.41050 1.0     2     5     7
  57.65609 1.0     2     5     8
  63.25632 1.0     2     5     9
  69.20656 1.0     2     5    10
  75.52249 1.0     2     5    11
  82.24138 1.0     2     5    12
  89.42703 1.0     2     5    13
  85.41143 1.0     2     6   -12
  78.75528 1.0     2     6   -11
  72.54240 1.0     2     6   -10
  66.73403 1.0     2     6    -9
  61.31460 1.0     2     6    -8
  56.28929 1.0     2     6    -7
  51.68387 1.0     2     6    -6
  47.54585 1.0     2     6    -5
  43.94552 1.0     2     6    -4
  40.97463 1.0     2     6    -3
  38.73942 1.0     2     6    -2
  37.34474 1.0     2     6    -1
  36.86990 1.0     2     6     0
  37.34474 1.0     2     6     1
  38.73942 1.0     2     6     2
  40.97463 1.0     2     6     3
  43.94552 1.0     2     6     4
  47.54585 1.0     2     6     5
  51.68387 1.0     2     6     6
  56.28929 1.0     2     6     7
  61.31460 1.0     2     6     8
  66.73403 1.0     2     6     9
  72.54240 1.0     2     6    10
  78.75528 1.0     2     6    11
  85.41143 1.0     2     6    12
  89.14053 1.0     2     7   -12
  82.53041 1.0     2     7   -11
  76.40838 1.0     2     7   -10
  70.73122 1.0     2     7    -9
  65.48068 1.0     2     7    -8
  60.65942 1.0     2     7    -7
  56.28929 1.0     2     7    -6
  52.41050 1.0     2     7    -5
  49.08035 1.0     2     7    -4
  46.36989 1.0     2     7    -3
  44.35680 1.0     2     7    -2
