M27_Mo2C/1	
θ/2θ, °	Intensity, cps
42.0299987792969	23049.244140625
42.0400009155273	23210.140625
42.0499992370605	22855.609375
42.060001373291	22599.46484375
42.0699996948242	22374.10546875
42.0800018310547	22372.783203125
42.0900001525879	22530.154296875
42.0999984741211	22593.853515625
42.1100006103516	22645.51171875
42.1199989318848	22794.22265625
42.1300010681152	22827.853515625
42.1399993896484	22929.439453125
42.1500015258789	22532.3828125
42.1599998474121	22336.80078125
42.1699981689453	22891.107421875
42.1800003051758	23197.02734375
42.189998626709	23118.119140625
42.2000007629395	22868.20703125
42.2099990844727	22365.830078125
42.2200012207031	22238.947265625
42.2299995422363	22405.552734375
42.2400016784668	22642.4765625
42.25	22257.337890625
42.2599983215332	22007.359375
42.2700004577637	22146.771484375
42.2799987792969	22045.072265625
42.2900009155273	22116.380859375
42.2999992370605	22410.98828125
42.310001373291	22397.681640625
42.3199996948242	22408.046875
42.3300018310547	22125.05859375
42.3400001525879	22016.666015625
42.3499984741211	22089.177734375
42.3600006103516	22088.896484375
42.3699989318848	21857.197265625
42.3800010681152	21993.68359375
42.3899993896484	22484.84375
42.4000015258789	22642.474609375
42.4099998474121	22198.091796875
42.4199981689453	21827.771484375
42.4300003051758	21865.771484375
42.439998626709	21748.80078125
42.4500007629395	21709.513671875
42.4599990844727	22081.857421875
42.4700012207031	22173.095703125
42.4799995422363	21641.818359375
42.4900016784668	21235.380859375
42.5	21413.896484375
42.5099983215332	21574.66796875
42.5200004577637	21717.0703125
42.5299987792969	21965.04296875
42.5400009155273	21918.794921875
42.5499992370605	21487.044921875
42.560001373291	21616.3984375
42.5699996948242	21870.533203125
42.5800018310547	21590.048828125
42.5900001525879	21423.546875
42.5999984741211	21522.533203125
42.6100006103516	21619.66015625
42.6199989318848	22015.189453125
42.6300010681152	21884.490234375
42.6399993896484	21355.251953125
42.6500015258789	21090.6875
42.6599998474121	21077.095703125
42.6699981689453	21106.607421875
42.6800003051758	21477.53515625
42.689998626709	21239.462890625
42.7000007629395	21260.51171875
42.7099990844727	21087.751953125
42.7200012207031	20978.451171875
42.7299995422363	21175.220703125
42.7400016784668	21063.517578125
42.75	20927.408203125
42.7599983215332	21303.408203125
42.7700004577637	21005.8515625
42.7799987792969	21012.95703125
42.7900009155273	21046.39453125
42.7999992370605	20704.251953125
42.810001373291	20623.1953125
42.8199996948242	20788.958984375
42.8300018310547	20823.818359375
42.8400001525879	20978.263671875
42.8499984741211	20934.69921875
42.8600006103516	20407.796875
42.8699989318848	20216.193359375
42.8800010681152	20584.5390625
42.8899993896484	20946.111328125
42.9000015258789	20529.193359375
42.9099998474121	20188.1796875
42.9199981689453	20535.4609375
42.9300003051758	20735.5390625
42.939998626709	21015.939453125
42.9500007629395	20806.048828125
42.9599990844727	20704.841796875
42.9700012207031	20304.44921875
42.9799995422363	20196.90234375
42.9900016784668	20152.69921875
43	20282.80859375
43.0099983215332	20061.283203125
43.0200004577637	20001.7578125
43.0299987792969	20055.162109375
43.0400009155273	20310.31640625
43.0499992370605	20621.90234375
43.060001373291	20309.349609375
43.0699996948242	20146.650390625
43.0800018310547	20092.18359375
43.0900001525879	20184.50390625
43.0999984741211	19474.078125
43.1100006103516	19408.783203125
43.1199989318848	19609.021484375
43.1300010681152	19573.001953125
43.1399993896484	20044.9609375
43.1500015258789	20043.630859375
43.1599998474121	19446.68359375
43.1699981689453	19046.46484375
43.1800003051758	19214.041015625
43.189998626709	19500
43.2000007629395	19556.58203125
43.2099990844727	19584.92578125
43.2200012207031	19296.345703125
43.2299995422363	19373.580078125
43.2400016784668	19613.62109375
43.25	19698.271484375
43.2599983215332	19419.515625
43.2700004577637	19305.34375
43.2799987792969	19102.28515625
43.2900009155273	18976.345703125
43.2999992370605	18797.26171875
43.310001373291	19082.24609375
43.3199996948242	18601.587890625
43.3300018310547	18587.8125
43.3400001525879	18713.748046875
43.3499984741211	18927.26171875
43.3600006103516	18558.78125
43.3699989318848	18386.884765625
43.3800010681152	18683.77734375
43.3899993896484	18673.37109375
43.4000015258789	18594.5859375
43.4099998474121	18641.33203125
43.4199981689453	18538.974609375
43.4300003051758	18394.03515625
43.439998626709	18693.7109375
43.4500007629395	18854.86328125
43.4599990844727	18587.9921875
43.4700012207031	18276.27734375
43.4799995422363	18207.23046875
43.4900016784668	18676
43.5	19035.18359375
43.5099983215332	18412.873046875
43.5200004577637	18029.13671875
43.5299987792969	18016.953125
43.5400009155273	17984.7265625
43.5499992370605	18024.796875
43.560001373291	17727.4375
43.5699996948242	17752.138671875
43.5800018310547	17918.3125
43.5900001525879	17790.736328125
43.5999984741211	17794.775390625
43.6100006103516	17570.642578125
43.6199989318848	17666.45703125
43.6300010681152	17826.939453125
43.6399993896484	17398.994140625
43.6500015258789	17205.052734375
43.6599998474121	17624.1015625
43.6699981689453	18073.94921875
43.6800003051758	17767.185546875
43.689998626709	17459.076171875
43.7000007629395	17433.9609375
43.7099990844727	17646.390625
43.7200012207031	17395.099609375
43.7299995422363	17329.30078125
43.7400016784668	17230.240234375
43.75	17155.701171875
43.7599983215332	17146.138671875
43.7700004577637	16937.6796875
43.7799987792969	17254.787109375
43.7900009155273	17197.962890625
43.7999992370605	17270.01953125
43.810001373291	17305.443359375
43.8199996948242	17095.693359375
43.8300018310547	16799.365234375
43.8400001525879	16770.236328125
43.8499984741211	16811.751953125
43.8600006103516	16927.271484375
43.8699989318848	16917.42578125
43.8800010681152	16719.333984375
43.8899993896484	16779.837890625
43.9000015258789	17132.109375
43.9099998474121	16784.787109375
43.9199981689453	16594.10546875
43.9300003051758	16768.248046875
43.939998626709	16894.140625
43.9500007629395	16544.208984375
43.9599990844727	17264.65234375
43.9700012207031	16986.369140625
43.9799995422363	16476.880859375
43.9900016784668	16153.0546875
44	16327.970703125
44.0099983215332	16503.859375
44.0200004577637	16740.42578125
44.0299987792969	16558.171875
44.0400009155273	16092.2265625
44.0499992370605	16145.150390625
44.060001373291	16675.494140625
44.0699996948242	16653.38671875
44.0800018310547	16123.6416015625
44.0900001525879	16173.2734375
44.0999984741211	15895.4404296875
44.1100006103516	15729.6435546875
44.1199989318848	15978.4599609375
44.1300010681152	15666.2734375
44.1399993896484	15594.412109375
44.1500015258789	15990.1728515625
44.1599998474121	16181.203125
44.1699981689453	16013.3740234375
44.1800003051758	15809.8232421875
44.189998626709	15837.408203125
44.2000007629395	15923.0224609375
44.2099990844727	15863.28515625
44.2200012207031	15837.4501953125
44.2299995422363	15893.9521484375
44.2400016784668	15483.875
44.25	15400.9921875
44.2599983215332	15558.13671875
44.2700004577637	15574.6064453125
44.2799987792969	15875.189453125
44.2900009155273	15923.4296875
44.2999992370605	15690.33203125
44.310001373291	15377.875
44.3199996948242	15267.2138671875
44.3300018310547	15076.041015625
44.3400001525879	15189.6787109375
44.3499984741211	15272.0126953125
44.3600006103516	15056.5986328125
44.3699989318848	14991.048828125
44.3800010681152	15380.693359375
44.3899993896484	15333.8828125
44.4000015258789	15193.51171875
44.4099998474121	15366.5048828125
44.4199981689453	15272.427734375
44.4300003051758	15220.0048828125
44.439998626709	14974.0654296875
44.4500007629395	14780.8115234375
44.4599990844727	14853.0791015625
44.4700012207031	15304.3486328125
44.4799995422363	15048.4228515625
44.4900016784668	14773.0029296875
44.5	14589.853515625
44.5099983215332	14462.3828125
44.5200004577637	14686.2216796875
44.5299987792969	14927.1875
44.5400009155273	14448.99609375
44.5499992370605	14286.998046875
44.560001373291	14863.1611328125
44.5699996948242	14856.75
44.5800018310547	14973.0380859375
44.5900001525879	15024.0380859375
44.5999984741211	14460.9658203125
44.6100006103516	14599.1103515625
44.6199989318848	14673.1533203125
44.6300010681152	14525.5361328125
44.6399993896484	14618.935546875
44.6500015258789	14147.134765625
44.6599998474121	14155.11328125
44.6699981689453	13975.283203125
44.6800003051758	14065.3984375
44.689998626709	14271.6669921875
44.7000007629395	14181.1435546875
44.7099990844727	14074.9248046875
44.7200012207031	13860.310546875
44.7299995422363	13973.1708984375
44.7400016784668	13802.93359375
44.75	13604.873046875
44.7599983215332	14193.361328125
44.7700004577637	14222.904296875
44.7799987792969	13847.72265625
44.7900009155273	13526.8046875
44.7999992370605	13996.0791015625
44.810001373291	13653.8466796875
44.8199996948242	13686.1943359375
44.8300018310547	13716.841796875
44.8400001525879	13809.57421875
44.8499984741211	13973.9326171875
44.8600006103516	13648.06640625
44.8699989318848	13791.30859375
44.8800010681152	13984.4306640625
44.8899993896484	13925.896484375
44.9000015258789	13921.7861328125
44.9099998474121	13808.2783203125
44.9199981689453	13644.8681640625
44.9300003051758	13501.5244140625
44.939998626709	13864.7314453125
44.9500007629395	13717.3642578125
44.9599990844727	13210.8515625
44.9700012207031	13260.7685546875
44.9799995422363	13492.69140625
44.9900016784668	13352.4453125
45	13405.669921875
45.0099983215332	13697.259765625
45.0200004577637	13728.64453125
45.0299987792969	13529.697265625
45.0400009155273	13568.0263671875
45.0499992370605	13494.6328125
45.060001373291	13437.1142578125
45.0699996948242	13393.9189453125
45.0800018310547	13407.7548828125
45.0900001525879	13288.0166015625
45.0999984741211	13011.2841796875
45.1100006103516	13208.0439453125
45.1199989318848	13115.2451171875
45.1300010681152	13097.892578125
45.1399993896484	13089.5859375
45.1500015258789	13234.8955078125
45.1599998474121	13053.0947265625
45.1699981689453	12913.412109375
45.1800003051758	13097.1474609375
45.189998626709	13401.5556640625
45.2000007629395	12819.7529296875
45.2099990844727	12681.966796875
45.2200012207031	12960.9892578125
45.2299995422363	12902.8779296875
45.2400016784668	13021.375
45.25	12751.4921875
45.2599983215332	12548.748046875
45.2700004577637	12450.4189453125
45.2799987792969	12770.501953125
45.2900009155273	12601.7255859375
45.2999992370605	12644.859375
45.310001373291	12931.7744140625
45.3199996948242	13120.15234375
45.3300018310547	12822.1044921875
45.3400001525879	12902.6796875
45.3499984741211	12924.76953125
45.3600006103516	12651.072265625
45.3699989318848	12295.7646484375
45.3800010681152	12369.431640625
45.3899993896484	12549.6123046875
45.4000015258789	12687.7080078125
45.4099998474121	12883.9716796875
45.4199981689453	12747.451171875
45.4300003051758	12569.458984375
45.439998626709	12615.751953125
45.4500007629395	12593.2548828125
45.4599990844727	12490.4658203125
45.4700012207031	12757.1162109375
45.4799995422363	12568.412109375
45.4900016784668	12291.248046875
45.5	12308.3896484375
45.5099983215332	12793.2783203125
45.5200004577637	12819.466796875
45.5299987792969	12702.521484375
45.5400009155273	12584.0927734375
45.5499992370605	12606.6953125
45.560001373291	12744.5361328125
45.5699996948242	12612.521484375
45.5800018310547	12319.3818359375
45.5900001525879	12011.5966796875
45.5999984741211	12281.3330078125
45.6100006103516	12240.171875
45.6199989318848	12404.517578125
45.6300010681152	12297.4736328125
45.6399993896484	12023.32421875
45.6500015258789	12203.5390625
45.6599998474121	12287.935546875
45.6699981689453	11949.1611328125
45.6800003051758	11921.46484375
45.689998626709	11821.6875
45.7000007629395	11977.56640625
45.7099990844727	12060.8232421875
45.7200012207031	12144.080078125
45.7299995422363	12224.0654296875
45.7400016784668	12182.8486328125
45.75	11860.1123046875
45.7599983215332	11619.408203125
45.7700004577637	11731.5048828125
45.7799987792969	11993.0361328125
45.7900009155273	12044.544921875
45.7999992370605	11811.7626953125
45.810001373291	11965.1103515625
45.8199996948242	11892.328125
45.8300018310547	11923.7373046875
45.8400001525879	11864.3427734375
45.8499984741211	12191.380859375
45.8600006103516	12176.216796875
45.8699989318848	12245.40625
45.8800010681152	11949.279296875
45.8899993896484	11900.2255859375
45.9000015258789	11918.2421875
45.9099998474121	12040.7890625
45.9199981689453	11961.53515625
45.9300003051758	11495.8759765625
45.939998626709	11914.7158203125
45.9500007629395	11699.2568359375
45.9599990844727	11607.9130859375
45.9700012207031	11549.7900390625
45.9799995422363	11517.02734375
45.9900016784668	11583.3330078125
46	11582.4267578125
46.0099983215332	11334.3125
46.0200004577637	11692.00390625
46.0299987792969	11875.31640625
46.0400009155273	12208.3017578125
46.0499992370605	11658.7919921875
46.060001373291	11500.2724609375
46.0699996948242	11691.166015625
46.0800018310547	12007.224609375
46.0900001525879	11576.9013671875
46.0999984741211	12138.677734375
46.1100006103516	11992.5908203125
46.1199989318848	11536.5625
46.1300010681152	11715.212890625
46.1399993896484	11890.1240234375
46.1500015258789	11701.8583984375
46.1599998474121	11361.947265625
46.1699981689453	11424.236328125
46.1800003051758	11433.23046875
46.189998626709	11458.0029296875
46.2000007629395	11261.15234375
46.2099990844727	11504.58984375
46.2200012207031	11647.7548828125
46.2299995422363	11535.28515625
46.2400016784668	11304.107421875
46.25	11447.228515625
46.2599983215332	11441.828125
46.2700004577637	11164.0634765625
46.2799987792969	11476.4765625
46.2900009155273	11695.240234375
46.2999992370605	11341.7080078125
46.310001373291	11203.1611328125
46.3199996948242	11395.083984375
46.3300018310547	10807.146484375
46.3400001525879	11497.5888671875
46.3499984741211	11508.5595703125
46.3600006103516	11394.9384765625
46.3699989318848	10889.9384765625
46.3800010681152	11069.044921875
46.3899993896484	11107.3115234375
46.4000015258789	11019.5546875
46.4099998474121	11387.59375
46.4199981689453	11480.564453125
46.4300003051758	11282.1015625
46.439998626709	11146.326171875
46.4500007629395	11173.806640625
46.4599990844727	10885.9990234375
46.4700012207031	10939.1650390625
46.4799995422363	11366.3837890625
46.4900016784668	11095.1025390625
46.5	10931.3466796875
46.5099983215332	11204.7255859375
46.5200004577637	11001.0703125
46.5299987792969	10967.732421875
46.5400009155273	10910.87109375
46.5499992370605	11274.666015625
46.560001373291	11068.8798828125
46.5699996948242	10875.4921875
46.5800018310547	11065.2294921875
46.5900001525879	10955.9677734375
46.5999984741211	10823.1455078125
46.6100006103516	11347.3984375
46.6199989318848	11652.0009765625
46.6300010681152	11255.48828125
46.6399993896484	11035.8271484375
46.6500015258789	11088.1455078125
46.6599998474121	11336.1396484375
46.6699981689453	11184.5361328125
46.6800003051758	11230.10546875
46.689998626709	11146.81640625
46.7000007629395	11047.3681640625
46.7099990844727	10468.5263671875
46.7200012207031	10613.7509765625
46.7299995422363	10695.5361328125
46.7400016784668	10653.017578125
46.75	11150.6962890625
46.7599983215332	11159.8837890625
46.7700004577637	10830.3349609375
46.7799987792969	10862.951171875
46.7900009155273	11194.0830078125
46.7999992370605	11224.455078125
46.810001373291	11341.7265625
46.8199996948242	11381.099609375
46.8300018310547	10715.2861328125
46.8400001525879	10635.6220703125
46.8499984741211	11191.63671875
46.8600006103516	10962.1767578125
46.8699989318848	10864.26171875
46.8800010681152	10842.8662109375
46.8899993896484	11019.3818359375
46.9000015258789	11180.0107421875
46.9099998474121	10890.8583984375
46.9199981689453	10912.904296875
46.9300003051758	11132.2490234375
46.939998626709	10826.9140625
46.9500007629395	10761.5712890625
46.9599990844727	10911.9111328125
46.9700012207031	10556.7392578125
46.9799995422363	10632.314453125
46.9900016784668	11047.5673828125
47	10769.6123046875
47.0099983215332	10619.34765625
47.0200004577637	10913.8603515625
47.0299987792969	10926.404296875
47.0400009155273	10581.890625
47.0499992370605	10603.3251953125
47.060001373291	10760.556640625
47.0699996948242	10797.8134765625
47.0800018310547	10511.287109375
47.0900001525879	10361.8779296875
47.0999984741211	10562.359375
47.1100006103516	10810.66015625
47.1199989318848	10674.345703125
47.1300010681152	10438.97265625
47.1399993896484	10454.4541015625
47.1500015258789	10541.3916015625
47.1599998474121	10625.44140625
47.1699981689453	10482.583984375
47.1800003051758	10323.58203125
47.189998626709	10466.33984375
47.2000007629395	10483.3330078125
47.2099990844727	10558.44140625
47.2200012207031	10619.1962890625
47.2299995422363	10242.6220703125
47.2400016784668	10177.52734375
47.25	10354.625
47.2599983215332	10487.166015625
47.2700004577637	10253.451171875
47.2799987792969	10404.1494140625
47.2900009155273	10477.2060546875
47.2999992370605	10744.1328125
47.310001373291	10559.099609375
47.3199996948242	11039.13671875
47.3300018310547	10973.66015625
47.3400001525879	11010.3095703125
47.3499984741211	10430.59375
47.3600006103516	10751.1748046875
47.3699989318848	10340.8544921875
47.3800010681152	10438.7138671875
47.3899993896484	10413.978515625
47.4000015258789	10194.138671875
47.4099998474121	10078.1123046875
47.4199981689453	10169.8896484375
47.4300003051758	10293.83203125
47.439998626709	10300.9736328125
47.4500007629395	10439.71875
47.4599990844727	10634.6640625
47.4700012207031	10328.0029296875
47.4799995422363	10114.646484375
47.4900016784668	10450.7275390625
47.5	10353.5732421875
47.5099983215332	9996.84765625
47.5200004577637	10381.2001953125
47.5299987792969	10463.5732421875
47.5400009155273	10444.779296875
47.5499992370605	10470.8232421875
47.560001373291	10322.060546875
47.5699996948242	10270.89453125
47.5800018310547	10310.287109375
47.5900001525879	10302.1396484375
47.5999984741211	10082.2802734375
47.6100006103516	9825.220703125
47.6199989318848	10066.9609375
47.6300010681152	10187.9541015625
47.6399993896484	10200
47.6500015258789	10279.4814453125
47.6599998474121	9959.5830078125
47.6699981689453	9785.7138671875
47.6800003051758	10018.896484375
47.689998626709	10173.537109375
47.7000007629395	10249.21875
47.7099990844727	10624.9033203125
47.7200012207031	10460.7109375
47.7299995422363	10209.748046875
47.7400016784668	10096.1435546875
47.75	10384.1591796875
47.7599983215332	10147.0830078125
47.7700004577637	10128.599609375
47.7799987792969	10140.4775390625
47.7900009155273	10213.0419921875
47.7999992370605	10303.443359375
47.810001373291	10459.1669921875
47.8199996948242	10326.7197265625
47.8300018310547	9887.470703125
47.8400001525879	9944.5810546875
47.8499984741211	10215.171875
47.8600006103516	10095.1728515625
47.8699989318848	9733.5419921875
47.8800010681152	10333.5859375
47.8899993896484	10464.150390625
47.9000015258789	10198.037109375
47.9099998474121	10157.0634765625
47.9199981689453	10235.958984375
47.9300003051758	9876.3115234375
47.939998626709	10076.02734375
47.9500007629395	10462.8447265625
47.9599990844727	10166.353515625
47.9700012207031	10092.9736328125
47.9799995422363	10007.4267578125
47.9900016784668	10075.833984375
48	10098.6748046875
48.0099983215332	10114.0029296875
48.0200004577637	9794.869140625
48.0299987792969	9824.197265625
48.0400009155273	9995.3017578125
48.0499992370605	9871.4990234375
48.060001373291	10099.603515625
48.0699996948242	10331.0947265625
48.0800018310547	10081.3427734375
48.0900001525879	10212.7333984375
48.0999984741211	10236.10546875
48.1100006103516	10094.513671875
48.1199989318848	10149.8857421875
48.1300010681152	10222.09765625
48.1399993896484	9984.109375
48.1500015258789	9974.8349609375
48.1599998474121	9914.224609375
48.1699981689453	10003.5732421875
48.1800003051758	9921.517578125
48.189998626709	9906.892578125
48.2000007629395	9873.8994140625
48.2099990844727	10052.451171875
48.2200012207031	9967.91796875
48.2299995422363	9955.404296875
48.2400016784668	10068.1416015625
48.25	9968.240234375
48.2599983215332	9962.2197265625
48.2700004577637	9939.2861328125
48.2799987792969	10035.9208984375
48.2900009155273	9785.0029296875
48.2999992370605	9759.13671875
48.310001373291	9896.2734375
48.3199996948242	9829.5830078125
48.3300018310547	9760.666015625
48.3400001525879	9899.681640625
48.3499984741211	10014.9072265625
48.3600006103516	9985.7900390625
48.3699989318848	10131.078125
48.3800010681152	9963.2626953125
48.3899993896484	9550.85546875
48.4000015258789	9852.4658203125
48.4099998474121	9975.4794921875
48.4199981689453	10111.7109375
48.4300003051758	10155.16796875
48.439998626709	9955.9833984375
48.4500007629395	9733.115234375
48.4599990844727	9974.466796875
48.4700012207031	9974.3916015625
48.4799995422363	9823.8994140625
48.4900016784668	10281.9267578125
48.5	10051.076171875
48.5099983215332	9778.947265625
48.5200004577637	10081.654296875
48.5299987792969	10026.1201171875
48.5400009155273	9811.1201171875
48.5499992370605	9759.9853515625
48.560001373291	9791.7099609375
48.5699996948242	9853.3564453125
48.5800018310547	9806.6923828125
48.5900001525879	9738.40234375
48.5999984741211	9904.61328125
48.6100006103516	10049.69921875
48.6199989318848	10028.513671875
48.6300010681152	10083.017578125
48.6399993896484	9954.1533203125
48.6500015258789	9486.126953125
48.6599998474121	9705.8984375
48.6699981689453	9718.931640625
48.6800003051758	9468.7705078125
48.689998626709	9612.9599609375
48.7000007629395	9627.095703125
48.7099990844727	9669.3828125
48.7200012207031	9736.00390625
48.7299995422363	9914.453125
48.7400016784668	9918.8984375
48.75	9862.365234375
48.7599983215332	9587.5537109375
48.7700004577637	9595.3330078125
48.7799987792969	9839.3623046875
48.7900009155273	10096.3271484375
48.7999992370605	10084.6142578125
48.810001373291	9851.0791015625
48.8199996948242	9641.5380859375
48.8300018310547	9763.04296875
48.8400001525879	9834.3974609375
48.8499984741211	9750.51953125
48.8600006103516	9764.029296875
48.8699989318848	9969.9794921875
48.8800010681152	9635.3759765625
48.8899993896484	9797.501953125
48.9000015258789	10173.1982421875
48.9099998474121	10076.9775390625
48.9199981689453	9701.4287109375
48.9300003051758	9899.2978515625
48.939998626709	9931.650390625
48.9500007629395	9813.390625
48.9599990844727	9776.8837890625
48.9700012207031	9523.6962890625
48.9799995422363	9340.5517578125
48.9900016784668	9494.87890625
49	9472.875
49.0099983215332	9379.3623046875
49.0200004577637	9473.822265625
49.0299987792969	9668.59765625
49.0400009155273	10068.9453125
49.0499992370605	10021.41015625
49.060001373291	9770.3896484375
49.0699996948242	9714.7216796875
49.0800018310547	9544.322265625
49.0900001525879	9542.6875
49.0999984741211	9577.4501953125
49.1100006103516	9831.6357421875
49.1199989318848	10016.474609375
49.1300010681152	9852.9697265625
49.1399993896484	9810.7177734375
49.1500015258789	9366.177734375
49.1599998474121	9497.59765625
49.1699981689453	9830.361328125
49.1800003051758	9636.2021484375
49.189998626709	9543.6767578125
49.2000007629395	9775.4248046875
49.2099990844727	9603.8173828125
49.2200012207031	9758.3583984375
49.2299995422363	9511.9521484375
49.2400016784668	9376.8525390625
49.25	9284.88671875
49.2599983215332	9560.033203125
49.2700004577637	9846.734375
49.2799987792969	9569.5009765625
49.2900009155273	9364.2939453125
49.2999992370605	9715.43359375
49.310001373291	9735.2705078125
49.3199996948242	9587.44140625
49.3300018310547	9418.7939453125
49.3400001525879	9449.91015625
49.3499984741211	9593.5068359375
49.3600006103516	9664.4931640625
49.3699989318848	9425.9375
49.3800010681152	9497.197265625
49.3899993896484	9922.955078125
49.4000015258789	9987.8935546875
49.4099998474121	9892.203125
49.4199981689453	9655.8662109375
49.4300003051758	9273.59765625
49.439998626709	9556.599609375
49.4500007629395	9524.6953125
49.4599990844727	9466.6669921875
49.4700012207031	9762.998046875
49.4799995422363	9780.310546875
49.4900016784668	9540.4560546875
49.5	9817.66015625
49.5099983215332	9990.88671875
49.5200004577637	9596.4658203125
49.5299987792969	9529.8466796875
49.5400009155273	9803.8056640625
49.5499992370605	9695.45703125
49.560001373291	9471.841796875
49.5699996948242	9416.6669921875
49.5800018310547	9453.3623046875
49.5900001525879	9527.7734375
49.5999984741211	9568.31640625
49.6100006103516	9520.09765625
49.6199989318848	9530.4755859375
49.6300010681152	9693.9130859375
49.6399993896484	9914.2861328125
49.6500015258789	9841.2509765625
49.6599998474121	9773.443359375
49.6699981689453	9705.9755859375
49.6800003051758	9507.478515625
49.689998626709	9526.490234375
49.7000007629395	9576.494140625
49.7099990844727	9516.7998046875
49.7200012207031	9376.8427734375
49.7299995422363	9321.2568359375
49.7400016784668	9527.8232421875
49.75	9686.6962890625
49.7599983215332	9698.5986328125
49.7700004577637	9535.2080078125
49.7799987792969	9673.4140625
49.7900009155273	9629.8515625
49.7999992370605	9421.271484375
49.810001373291	9448.291015625
49.8199996948242	9297.578125
49.8300018310547	9458.4931640625
49.8400001525879	9789.2763671875
49.8499984741211	9626.330078125
49.8600006103516	9489.169921875
49.8699989318848	9636.099609375
49.8800010681152	9342.3046875
49.8899993896484	9068.95703125
49.9000015258789	9219.015625
49.9099998474121	9412.9814453125
49.9199981689453	9701.927734375
49.9300003051758	9639.720703125
49.939998626709	9355.5439453125
49.9500007629395	9468.1572265625
49.9599990844727	9609.2119140625
49.9700012207031	9834.4814453125
49.9799995422363	9768.888671875
49.9900016784668	9448.4658203125
50	9377.0732421875
50.0099983215332	9320.9140625
50.0200004577637	9079.5888671875
50.0299987792969	8956.3505859375
50.0400009155273	9123.978515625
50.0499992370605	9252.884765625
50.060001373291	9386.5498046875
50.0699996948242	9562.38671875
50.0800018310547	9745.6103515625
50.0900001525879	9846.8486328125
50.0999984741211	9615.068359375
50.1100006103516	9315.41015625
50.1199989318848	9338.474609375
50.1300010681152	9570.0927734375
50.1399993896484	9574.193359375
50.1500015258789	9623.2353515625
50.1599998474121	9506.9775390625
50.1699981689453	9220.6416015625
50.1800003051758	9305.1572265625
50.189998626709	9319.4609375
50.2000007629395	9413.5009765625
50.2099990844727	9536.2275390625
50.2200012207031	9340.7861328125
50.2299995422363	9380.5517578125
50.2400016784668	9632.47265625
50.25	9416.2587890625
50.2599983215332	9444.9541015625
50.2700004577637	9781.9619140625
50.2799987792969	9876.9501953125
50.2900009155273	9740.001953125
50.2999992370605	9562.5283203125
50.310001373291	9462.3515625
50.3199996948242	9464.6376953125
50.3300018310547	9434.833984375
50.3400001525879	9588.66015625
50.3499984741211	9935.8955078125
50.3600006103516	9777.88671875
50.3699989318848	9867.3046875
50.3800010681152	9858.1064453125
50.3899993896484	9591.396484375
50.4000015258789	9423.21875
50.4099998474121	9403.0654296875
50.4199981689453	9544.998046875
50.4300003051758	9693.67578125
50.439998626709	9488.8916015625
50.4500007629395	9397.7197265625
50.4599990844727	9646.6865234375
50.4700012207031	9735.65234375
50.4799995422363	9696.6728515625
50.4900016784668	9790.8857421875
50.5	9841.6669921875
50.5099983215332	9977.2919921875
50.5200004577637	9787.5849609375
50.5299987792969	9514.3466796875
50.5400009155273	9554.400390625
50.5499992370605	9501.3271484375
50.560001373291	9281.185546875
50.5699996948242	9312.447265625
50.5800018310547	9344.1962890625
50.5900001525879	9294.04296875
50.5999984741211	9566.62109375
50.6100006103516	9495.40625
50.6199989318848	9313.2861328125
50.6300010681152	9459.5966796875
50.6399993896484	9594.712890625
50.6500015258789	9750.69140625
50.6599998474121	9693.9150390625
50.6699981689453	9572.009765625
50.6800003051758	9641.9296875
50.689998626709	9708.36328125
50.7000007629395	9727.7880859375
50.7099990844727	9527.759765625
50.7200012207031	9419.4482421875
50.7299995422363	9632.984375
50.7400016784668	9797.0859375
50.75	9592.4365234375
50.7599983215332	9403.0771484375
50.7700004577637	9515.91796875
50.7799987792969	9608.236328125
50.7900009155273	9589.07421875
50.7999992370605	9641.166015625
50.810001373291	9691.52734375
50.8199996948242	9402.759765625
50.8300018310547	9354.49609375
50.8400001525879	9562.197265625
50.8499984741211	9647.1572265625
50.8600006103516	9650
50.8699989318848	9671.9248046875
50.8800010681152	9601.185546875
50.8899993896484	9684.1865234375
50.9000015258789	9580.515625
50.9099998474121	9671.9326171875
50.9199981689453	9646.5908203125
50.9300003051758	9550.61328125
50.939998626709	9516.9873046875
50.9500007629395	9481.1123046875
50.9599990844727	9602.654296875
50.9700012207031	9783.697265625
50.9799995422363	9651.607421875
50.9900016784668	9566.27734375
51	9596.6845703125
51.0099983215332	9781.66015625
51.0200004577637	9777.5859375
51.0299987792969	9579.0029296875
51.0400009155273	9424.3623046875
51.0499992370605	9669.43359375
51.060001373291	9819.6064453125
51.0699996948242	9725.0537109375
51.0800018310547	9578.0810546875
51.0900001525879	9594.9375
51.0999984741211	9579.5810546875
51.1100006103516	9560.7412109375
51.1199989318848	9706.1865234375
51.1300010681152	9794.056640625
51.1399993896484	9607.1455078125
51.1500015258789	9441.1220703125
51.1599998474121	9499.2490234375
51.1699981689453	9517.939453125
51.1800003051758	9756.267578125
51.189998626709	9510.5908203125
51.2000007629395	9249.0283203125
51.2099990844727	9528.54296875
51.2200012207031	9758.5283203125
51.2299995422363	9717.23828125
51.2400016784668	9664.3759765625
51.25	9785.7080078125
51.2599983215332	9635.6171875
51.2700004577637	9317.595703125
51.2799987792969	9409.49609375
51.2900009155273	9556.7353515625
51.2999992370605	9670.1259765625
