M23/1	
θ/2θ, °	Intensity, cps
7.51000022888184	41215.3125
7.51999998092651	41618.19140625
7.53000020980835	42155.67578125
7.53999996185303	40836.37109375
7.55000019073486	40668.9375
7.55999994277954	41257.8984375
7.57000017166138	40593.234375
7.57999992370605	40443.4453125
7.59000015258789	39042.16015625
7.59999990463257	38116.9765625
7.6100001335144	39858.7890625
7.61999988555908	40806.87109375
7.63000011444092	39415.58984375
7.6399998664856	39005.98828125
7.65000009536743	39720.70703125
7.65999984741211	39387.0859375
7.67000007629395	39454.83203125
7.67999982833862	39040.68359375
7.69000005722046	38992.40234375
7.69999980926514	39510.21484375
7.71000003814697	40746.39453125
7.71999979019165	40613.46484375
7.73000001907349	40642.6171875
7.73999977111816	41313.640625
7.75	41820.99609375
7.76000022888184	38840.0546875
7.76999998092651	40711.35546875
7.78000020980835	40381.015625
7.78999996185303	40169.30859375
7.80000019073486	38644.68359375
7.80999994277954	39663.9140625
7.82000017166138	40251.41796875
7.82999992370605	38936.1875
7.84000015258789	38406.59375
7.84999990463257	37566.6796875
7.8600001335144	37435.50390625
7.86999988555908	40568.72265625
7.88000011444092	39717.5234375
7.8899998664856	39738.91796875
7.90000009536743	39845.57421875
7.90999984741211	39991.60546875
7.92000007629395	39748.65234375
7.92999982833862	37716.51171875
7.94000005722046	37685.39453125
7.94999980926514	37638.53515625
7.96000003814697	37745.73046875
7.96999979019165	37161.13671875
7.98000001907349	38068.40234375
7.98999977111816	37996.59375
8	38216.7265625
8.01000022888184	37332.3046875
8.02000045776367	38073.0703125
8.02999973297119	38801.41796875
8.03999996185303	37550.65234375
8.05000019073486	37291.50390625
8.0600004196167	36446.4140625
8.06999969482422	38388.34765625
8.07999992370605	36987.07421875
8.09000015258789	38680.8125
8.10000038146973	37733.15625
8.10999965667725	35827.37109375
8.11999988555908	36638.1796875
8.13000011444092	37026.08203125
8.14000034332275	36543.515625
8.14999961853027	36449.98828125
8.15999984741211	37778.84375
8.17000007629395	36991.5234375
8.18000030517578	38293.796875
8.1899995803833	37732.359375
8.19999980926514	37117.203125
8.21000003814697	37717.69140625
8.22000026702881	36994.58203125
8.22999954223633	36597.83984375
8.23999977111816	36433.11328125
8.25	36604.4765625
8.26000022888184	36786.27734375
8.27000045776367	38531.6171875
8.27999973297119	37277.3203125
8.28999996185303	36498.37109375
8.30000019073486	38345.87109375
8.3100004196167	37288.6953125
8.31999969482422	36734.33203125
8.32999992370605	36528.27734375
8.34000015258789	37088.9296875
8.35000038146973	36317.05859375
8.35999965667725	35277.5234375
8.36999988555908	36265.44921875
8.38000011444092	35484.421875
8.39000034332275	36758.88671875
8.39999961853027	36491.03515625
8.40999984741211	35833.0390625
8.42000007629395	35939.76953125
8.43000030517578	36928.328125
8.4399995803833	36264.046875
8.44999980926514	35872.8828125
8.46000003814697	36621.76171875
8.47000026702881	36478.53515625
8.47999954223633	36218.94140625
8.48999977111816	37595.2890625
8.5	34945.49609375
8.51000022888184	35770.8046875
8.52000045776367	36926.78125
8.52999973297119	35942.10546875
8.53999996185303	35257.80859375
8.55000019073486	34356.62109375
8.5600004196167	34923.4375
8.56999969482422	36122.09375
8.57999992370605	35327.4375
8.59000015258789	34930.0390625
8.60000038146973	36031.8984375
8.60999965667725	35753.75
8.61999988555908	36101.65234375
8.63000011444092	36967.84375
8.64000034332275	36675.80859375
8.64999961853027	35193.8203125
8.65999984741211	36107.75
8.67000007629395	36235.69140625
8.68000030517578	36604.16796875
8.6899995803833	37025.4140625
8.69999980926514	35639.3984375
8.71000003814697	36874.73046875
8.72000026702881	34659.13671875
